split,class,class_num,orig_class,orig_class_num,im_path,url
vanilla_resnet50-Stretch_in_pixelspace,frill_lizard,7,frill_lizard,43,vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_0.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_0.png
vanilla_resnet50-Stretch_in_pixelspace,frill_lizard,7,frill_lizard,43,vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_1.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_1.png
vanilla_resnet50-Stretch_in_pixelspace,frill_lizard,7,frill_lizard,43,vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_2.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_2.png
vanilla_resnet50-Stretch_in_pixelspace,frill_lizard,7,frill_lizard,43,vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_3.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_3.png
vanilla_resnet50-Stretch_in_pixelspace,frill_lizard,7,frill_lizard,43,vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_4.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_4.png
vanilla_resnet50-Stretch_in_pixelspace,frill_lizard,7,frill_lizard,43,vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_5.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_5.png
vanilla_resnet50-Stretch_in_pixelspace,frill_lizard,7,frill_lizard,43,vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_6.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_6.png
vanilla_resnet50-Stretch_in_pixelspace,frill_lizard,7,frill_lizard,43,vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_7.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_7.png
vanilla_resnet50-Stretch_in_pixelspace,frill_lizard,7,frill_lizard,43,vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_8.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_8.png
vanilla_resnet50-Stretch_in_pixelspace,frill_lizard,7,frill_lizard,43,vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_9.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [43]/Stretch in pixelspace/unit_[43]_Stretch in pixelspace_9.png
vanilla_resnet50-Stretch_in_pixelspace,goldfish,8,goldfish,1,vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_0.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_0.png
vanilla_resnet50-Stretch_in_pixelspace,goldfish,8,goldfish,1,vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_1.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_1.png
vanilla_resnet50-Stretch_in_pixelspace,goldfish,8,goldfish,1,vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_2.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_2.png
vanilla_resnet50-Stretch_in_pixelspace,goldfish,8,goldfish,1,vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_3.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_3.png
vanilla_resnet50-Stretch_in_pixelspace,goldfish,8,goldfish,1,vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_4.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_4.png
vanilla_resnet50-Stretch_in_pixelspace,goldfish,8,goldfish,1,vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_5.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_5.png
vanilla_resnet50-Stretch_in_pixelspace,goldfish,8,goldfish,1,vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_6.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_6.png
vanilla_resnet50-Stretch_in_pixelspace,goldfish,8,goldfish,1,vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_7.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_7.png
vanilla_resnet50-Stretch_in_pixelspace,goldfish,8,goldfish,1,vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_8.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_8.png
vanilla_resnet50-Stretch_in_pixelspace,goldfish,8,goldfish,1,vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_9.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [1]/Stretch in pixelspace/unit_[1]_Stretch in pixelspace_9.png
vanilla_resnet50-Stretch_in_pixelspace,minibus,9,minibus,654,vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_0.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_0.png
vanilla_resnet50-Stretch_in_pixelspace,minibus,9,minibus,654,vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_1.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_1.png
vanilla_resnet50-Stretch_in_pixelspace,minibus,9,minibus,654,vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_2.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_2.png
vanilla_resnet50-Stretch_in_pixelspace,minibus,9,minibus,654,vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_3.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_3.png
vanilla_resnet50-Stretch_in_pixelspace,minibus,9,minibus,654,vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_4.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_4.png
vanilla_resnet50-Stretch_in_pixelspace,minibus,9,minibus,654,vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_5.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_5.png
vanilla_resnet50-Stretch_in_pixelspace,minibus,9,minibus,654,vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_6.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_6.png
vanilla_resnet50-Stretch_in_pixelspace,minibus,9,minibus,654,vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_7.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_7.png
vanilla_resnet50-Stretch_in_pixelspace,minibus,9,minibus,654,vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_8.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_8.png
vanilla_resnet50-Stretch_in_pixelspace,minibus,9,minibus,654,vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_9.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [654]/Stretch in pixelspace/unit_[654]_Stretch in pixelspace_9.png
vanilla_resnet50-Stretch_in_pixelspace,piano,10,piano,579,vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_0.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_0.png
vanilla_resnet50-Stretch_in_pixelspace,piano,10,piano,579,vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_1.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_1.png
vanilla_resnet50-Stretch_in_pixelspace,piano,10,piano,579,vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_2.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_2.png
vanilla_resnet50-Stretch_in_pixelspace,piano,10,piano,579,vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_3.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_3.png
vanilla_resnet50-Stretch_in_pixelspace,piano,10,piano,579,vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_4.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_4.png
vanilla_resnet50-Stretch_in_pixelspace,piano,10,piano,579,vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_5.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_5.png
vanilla_resnet50-Stretch_in_pixelspace,piano,10,piano,579,vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_6.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_6.png
vanilla_resnet50-Stretch_in_pixelspace,piano,10,piano,579,vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_7.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_7.png
vanilla_resnet50-Stretch_in_pixelspace,piano,10,piano,579,vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_8.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_8.png
vanilla_resnet50-Stretch_in_pixelspace,piano,10,piano,579,vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_9.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [579]/Stretch in pixelspace/unit_[579]_Stretch in pixelspace_9.png
vanilla_resnet50-Stretch_in_pixelspace,soccer_ball,11,soccer_ball,805,vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_0.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_0.png
vanilla_resnet50-Stretch_in_pixelspace,soccer_ball,11,soccer_ball,805,vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_1.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_1.png
vanilla_resnet50-Stretch_in_pixelspace,soccer_ball,11,soccer_ball,805,vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_2.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_2.png
vanilla_resnet50-Stretch_in_pixelspace,soccer_ball,11,soccer_ball,805,vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_3.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_3.png
vanilla_resnet50-Stretch_in_pixelspace,soccer_ball,11,soccer_ball,805,vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_4.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_4.png
vanilla_resnet50-Stretch_in_pixelspace,soccer_ball,11,soccer_ball,805,vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_5.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_5.png
vanilla_resnet50-Stretch_in_pixelspace,soccer_ball,11,soccer_ball,805,vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_6.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_6.png
vanilla_resnet50-Stretch_in_pixelspace,soccer_ball,11,soccer_ball,805,vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_7.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_7.png
vanilla_resnet50-Stretch_in_pixelspace,soccer_ball,11,soccer_ball,805,vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_8.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_8.png
vanilla_resnet50-Stretch_in_pixelspace,soccer_ball,11,soccer_ball,805,vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_9.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [805]/Stretch in pixelspace/unit_[805]_Stretch in pixelspace_9.png
vanilla_resnet50-mXDREAM_-_vanilla,bull_terrier,0,bull_terrier,179,vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_0.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_0.png
vanilla_resnet50-mXDREAM_-_vanilla,bull_terrier,0,bull_terrier,179,vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_1.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_1.png
vanilla_resnet50-mXDREAM_-_vanilla,bull_terrier,0,bull_terrier,179,vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_2.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_2.png
vanilla_resnet50-mXDREAM_-_vanilla,bull_terrier,0,bull_terrier,179,vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_3.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_3.png
vanilla_resnet50-mXDREAM_-_vanilla,bull_terrier,0,bull_terrier,179,vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_4.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_4.png
vanilla_resnet50-mXDREAM_-_vanilla,bull_terrier,0,bull_terrier,179,vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_5.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_5.png
vanilla_resnet50-mXDREAM_-_vanilla,bull_terrier,0,bull_terrier,179,vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_6.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_6.png
vanilla_resnet50-mXDREAM_-_vanilla,bull_terrier,0,bull_terrier,179,vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_7.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_7.png
vanilla_resnet50-mXDREAM_-_vanilla,bull_terrier,0,bull_terrier,179,vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_8.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_8.png
vanilla_resnet50-mXDREAM_-_vanilla,bull_terrier,0,bull_terrier,179,vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_9.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [179]/mXDREAM - vanilla/unit_[179]_mXDREAM - vanilla_9.png
vanilla_resnet50-mXDREAM_-_vanilla,camera,1,camera,759,vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_0.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_0.png
vanilla_resnet50-mXDREAM_-_vanilla,camera,1,camera,759,vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_1.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_1.png
vanilla_resnet50-mXDREAM_-_vanilla,camera,1,camera,759,vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_2.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_2.png
vanilla_resnet50-mXDREAM_-_vanilla,camera,1,camera,759,vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_3.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_3.png
vanilla_resnet50-mXDREAM_-_vanilla,camera,1,camera,759,vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_4.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_4.png
vanilla_resnet50-mXDREAM_-_vanilla,camera,1,camera,759,vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_5.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_5.png
vanilla_resnet50-mXDREAM_-_vanilla,camera,1,camera,759,vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_6.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_6.png
vanilla_resnet50-mXDREAM_-_vanilla,camera,1,camera,759,vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_7.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_7.png
vanilla_resnet50-mXDREAM_-_vanilla,camera,1,camera,759,vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_8.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_8.png
vanilla_resnet50-mXDREAM_-_vanilla,camera,1,camera,759,vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_9.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [759]/mXDREAM - vanilla/unit_[759]_mXDREAM - vanilla_9.png
vanilla_resnet50-mXDREAM_-_vanilla,candle,2,candle,470,vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_0.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_0.png
vanilla_resnet50-mXDREAM_-_vanilla,candle,2,candle,470,vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_1.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_1.png
vanilla_resnet50-mXDREAM_-_vanilla,candle,2,candle,470,vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_2.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_2.png
vanilla_resnet50-mXDREAM_-_vanilla,candle,2,candle,470,vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_3.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_3.png
vanilla_resnet50-mXDREAM_-_vanilla,candle,2,candle,470,vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_4.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_4.png
vanilla_resnet50-mXDREAM_-_vanilla,candle,2,candle,470,vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_5.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_5.png
vanilla_resnet50-mXDREAM_-_vanilla,candle,2,candle,470,vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_6.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_6.png
vanilla_resnet50-mXDREAM_-_vanilla,candle,2,candle,470,vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_7.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_7.png
vanilla_resnet50-mXDREAM_-_vanilla,candle,2,candle,470,vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_8.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_8.png
vanilla_resnet50-mXDREAM_-_vanilla,candle,2,candle,470,vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_9.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [470]/mXDREAM - vanilla/unit_[470]_mXDREAM - vanilla_9.png
vanilla_resnet50-mXDREAM_-_vanilla,chickadee,3,chickadee,19,vanilla resnet50/unit [19]/mXDREAM - vanilla/unit_[19]_mXDREAM - vanilla_0.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [19]/mXDREAM - vanilla/unit_[19]_mXDREAM - vanilla_0.png
vanilla_resnet50-mXDREAM_-_vanilla,chickadee,3,chickadee,19,vanilla resnet50/unit [19]/mXDREAM - vanilla/unit_[19]_mXDREAM - vanilla_1.png,https://morgan-stretch-squeeze-selected-categories-v2.s3.amazonaws.com/vanilla resnet50/unit [19]/mXDREAM - vanilla/unit_[19]_mXDREAM - vanilla_1.png
